number,course_id,cat_num,1s,2s,3s,4s,5s
VES 160,5215,6668,2,4,7,0,0
VES 161n,11280,56948,0,0,3,1,0
VES 161r,5216,5710,0,0,2,4,3
VES 162,5217,24452,0,0,1,1,0
VES 163,5219,9696,0,1,2,0,1
VES 163t,5218,63572,0,0,7,1,0
VES 165,5220,8258,0,0,1,4,1
VES 165,5220,8258,0,0,1,2,1
VES 165,5220,8258,0,0,2,3,0
VES 165,5220,8258,0,0,4,1,0
VES 165,5220,8258,0,0,4,0,1
VES 166,5221,5873,0,0,3,1,0
VES 166,5221,5873,0,1,3,1,0
VES 166,5221,5873,0,0,9,0,0
VES 166,5221,5873,0,1,4,2,1
VES 166,5221,5873,0,0,6,0,0
VES 166,5221,5873,0,0,5,1,0
VES 166,5221,5873,1,2,5,0,0
VES 167,5222,4902,0,1,4,0,0
VES 167,5222,4902,0,0,5,0,0
VES 167,5222,4902,0,4,9,0,0
VES 167,5222,4902,0,5,4,0,0
VES 167,5222,4902,0,2,3,1,0
VES 167,5222,4902,0,3,6,0,0
VES 167,5222,4902,0,2,3,0,0
VES 170,5223,8352,0,1,8,2,0
VES 170,5223,8352,0,0,6,4,0
VES 171,11281,80501,1,3,3,0,0
VES 172a,5224,4152,0,0,2,1,0
VES 172b,5225,9562,0,1,9,5,1
VES 173,11282,25495,0,5,6,2,0
VES 175,11283,23123,1,1,1,0,0
VES 176n,5226,4394,0,1,4,2,0
VES 176n,5226,4394,0,1,9,6,0
VES 176n,5226,4394,0,0,2,4,1
VES 177e,5227,898,0,0,6,3,1
VES 177e,5227,898,0,1,7,4,3
VES 177e,5227,898,0,2,5,1,0
VES 177e,5227,898,0,0,4,6,2
VES 18,5145,77946,0,2,7,1,0
VES 180,5228,2874,0,1,6,2,0
VES 180,5228,2874,0,1,3,1,0
VES 181,5229,648,0,3,7,6,0
VES 181,5229,648,1,1,6,3,0
VES 181,5229,648,0,2,4,2,0
VES 181,5229,648,0,0,6,0,0
